image_id,filename,filepath,split,caption,label,all_captions_json,source_dataset,source_hf_split
flickr1k_484,1158505981.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1158505981.jpg,train,"An older bearded gentleman in glasses is reading a book in front of an open laptop, possibly in a classroom.",,"[""An older bearded gentleman in glasses is reading a book in front of an open laptop, possibly in a classroom."", ""An elderly man with glasses pages through a book on a laptop with three other men"", ""Four men - one looking at a book - sit in front of laptops."", ""People are engaged in worked involving laptops."", ""Four men sitting and working on laptops.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_485,1158897994.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1158897994.jpg,train,A man in a baseball cap cleans out a blue colored pit outside where colorful Christmas lights hang above him.,,"[""A man in a baseball cap cleans out a blue colored pit outside where colorful Christmas lights hang above him."", ""A man in a baseball tee-shirt is sweeping what appears to be an empty pond in a festive looking backyard."", ""A man is sweeping a large blue surface that has \""Rock Bowl\"" written on it."", ""A man is sweeping the bottom of an empty shallow pool."", ""Guy in a hat, he is cleaning out an empty pool.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_486,115903799.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/115903799.jpg,train,A barefoot young girl in a pink gown is asleep on a hard wood floor cuddling her baby doll.,,"[""A barefoot young girl in a pink gown is asleep on a hard wood floor cuddling her baby doll."", ""A little girl dressed in a princess costume, asleep on a wood floor."", ""There is a girl in all pink sleeping on the floor with her dolls."", ""A girl sleeping with a baby doll wearing a princess costume"", ""A child dressed in a princess outfit sleeping.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_487,1159381599.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1159381599.jpg,test,Person in a brown sweatshirt does a flip in midair over a trampoline with a river and electrical lines in the background.,,"[""Person in a brown sweatshirt does a flip in midair over a trampoline with a river and electrical lines in the background."", ""A young adult is doing a back flip on a trampoline near a lake."", ""A woman is doing flips on a trampoline in front of a lake."", ""A woman does a somersault on a trampoline on the beach."", ""Trampolines are a fun way to exercise.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_488,1159425410.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1159425410.jpg,train,A female washes her medium-sized dog outdoors in a plastic container while a friend secures it with a leash.,,"[""A female washes her medium-sized dog outdoors in a plastic container while a friend secures it with a leash."", ""A brown dog is in a blue tub, while one person holds his leash and another is soaping him."", ""Two people give a dog a bath outdoors in a blue container."", ""A small brown dog is being washed in a small blue bin."", ""A dog calmly waits until his bath is over.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_489,1159574340.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1159574340.jpg,train,A child jumping into a lake in a wooded area while another child plays on the shore.,,"[""A child jumping into a lake in a wooded area while another child plays on the shore."", ""The man takes a leap into the water with his shoes on."", ""A child jumps into the water with his sneakers on."", ""Little boy in sneakers jumping into water."", ""A kid jumping into a pool of water.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_490,116002648.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/116002648.jpg,train,A child wearing a gray hat and black jacket while sleeping on a red coat.,,"[""A child wearing a gray hat and black jacket while sleeping on a red coat."", ""Child in black jacket, red pants and fleece had sleeps on a red jacket."", ""A young child is sleeping on a man's coat on the floor."", ""A young child in a jacket and a hat sleeping."", ""A child sleeping on the floor.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_491,1160034462.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1160034462.jpg,train,White-haired man in gray sweater and a straw hat sitting on a bench under a tree.,,"[""White-haired man in gray sweater and a straw hat sitting on a bench under a tree."", ""The old man in the brown hat is sitting on the bench."", ""A elderly man in a straw hat is sitting on a bench."", ""An old man in a straw hat sits on a park bench."", ""A elderly man sits alone on a park bench.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_492,1160128934.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1160128934.jpg,train,"Three children sit on the grass, one laying down, one in overalls smiling and one in green looking through a tote bag.",,"[""Three children sit on the grass, one laying down, one in overalls smiling and one in green looking through a tote bag."", ""Several children are sitting on a blanket on the ground while one digs through a bag."", ""Three small children On a blanket on the ground surrounded by people in wheelchairs."", ""Three kids on a grass field, one of them searching for food in her mom's purse."", ""Three children are sitting in the grass surrounded by their parents.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_493,116021030.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/116021030.jpg,train,The man in the hooded sweatshirt is controlling the large machine.,,"[""The man in the hooded sweatshirt is controlling the large machine."", ""A man with his jacket hood up sits on a machine."", ""A worker operates machinery on a cold day."", ""A black man operates an orange crane."", ""A man operates an orange crane.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_494,1160441615.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1160441615.jpg,train,Three girls are walking across a bridge covered with wood and surrounded by trees.,,"[""Three girls are walking across a bridge covered with wood and surrounded by trees."", ""Three girls walk under an arbor on a path surrounded by trees."", ""Three women walk through a plant covered atrium hallway."", ""Three girls walking along an arched garden pathway."", ""Three women walking through a tunnel in a park.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_495,1160841776.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1160841776.jpg,train,The view from a overlook at the public beach.,,"[""The view from a overlook at the public beach."", ""Many people are at a shallow blue beach."", ""People enjoying a sunny day at the beach"", ""Numerous people gathered at a beach."", ""A beach is full of many people.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_496,11610969.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/11610969.jpg,train,"A woman in a blue shirt with a blue bag passes by a large yard sale with colorful clothes, adults and children within.",,"[""A woman in a blue shirt with a blue bag passes by a large yard sale with colorful clothes, adults and children within."", ""People are gathered around and walking buy a display of clothing and other items."", ""People are shopping outside surrounded by a metal fence."", ""Various people shop at a street clothing sale."", ""A big outdoor market along a fence.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_497,1161159603.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1161159603.jpg,train,A man standing up in a boat paddling toward a shore lined with furniture and other large objects.,,"[""A man standing up in a boat paddling toward a shore lined with furniture and other large objects."", ""Man in stand up primitive canoe paddling in urban congested and contaminated area."", ""ON a shantytown lined river, a man in a red shirt paddles a boat while standing."", ""Man paddling a boat on a river near the bank."", ""Man in a boat looking at a disaster.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_498,1162606352.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1162606352.jpg,train,An Asian woman and an African American woman are displaying their culinary dishes.,,"[""An Asian woman and an African American woman are displaying their culinary dishes."", ""Two women stand together holding a pot and a pan of food."", ""Two girls with pots show off their cooking."", ""Friend show you what they have cooked."", ""Two women are cooking together""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_499,1163282319.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1163282319.jpg,train,"A little girl with a red hood and shirt is sitting with legs sprawled on a rock, her mouth open.",,"[""A little girl with a red hood and shirt is sitting with legs sprawled on a rock, her mouth open."", ""A girl dressed in a red top, a red cap, and light colored shorts, sits on a rock outside."", ""A young girl wearing yellow flip-flops is sitting on a large boulder."", ""A little girl in a red hat and yellow flip-flops sits on a rock."", ""The little girl sits on top of a rock.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_500,1163297375.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1163297375.jpg,train,Blond woman driving a red bicycle carriage holds the tip of her hat and poses for the camera with a customer seated in the back.,,"[""Blond woman driving a red bicycle carriage holds the tip of her hat and poses for the camera with a customer seated in the back."", ""A girl wearing a striped shirt, plaid shorts, and a baseball hat is on a bike, pulling a man in a red cart with a black top."", ""A blond girl in plaid shorts is driving a bearded man around the city in a bicycle taxi."", ""A woman with a baseball cap on riding a bike while pulling a man sitting in a cart."", ""A girl driving a Rickshaw at night with a man as her passenger.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_501,116337803.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/116337803.jpg,train,A young woman is stirring something in a pot while a young boy wearing a flowered apron stands by her.,,"[""A young woman is stirring something in a pot while a young boy wearing a flowered apron stands by her."", ""A boy in a flowered apron standing at a stove while a woman stirs a pot in the background."", ""A young boy in a flowered apron is helping his mother cook."", ""A young boy standing next to a woman is helping her cook."", ""A little boy in an apron helps his mother cook.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_502,1163438830.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1163438830.jpg,train,"A woman carried a cake ito the room with three candles as another woman holding a flute glass of wine, holds up her hand.",,"[""A woman carried a cake ito the room with three candles as another woman holding a flute glass of wine, holds up her hand."", ""A young man is presenting another woman with a cake with three candles on top."", ""A woman bringing a birthday cake to another woman with a glass of wine."", ""Two young women celebrating a birthday with cake and wine."", ""Women celebrating a birthday with cake.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_503,116382784.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/116382784.jpg,train,Two Asian women and an Asian girl are sitting at a farmers market and are selling produce including yams.,,"[""Two Asian women and an Asian girl are sitting at a farmers market and are selling produce including yams."", ""The asian girl behind the fruit stand is having a surprised look to a camera."", ""A young village girl is making a funny face while buying goods at a market."", ""The woman with the hat is selling some fruits and root crops."", ""Surprised girl at a fruit stand.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_504,116409198.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/116409198.jpg,train,A mountaineer sits in the snow in front of a yellow tent under clear blue sky.,,"[""A mountaineer sits in the snow in front of a yellow tent under clear blue sky."", ""Person wearing a hooded jacket sitting on snow in front of a yellow tent."", ""Young man in hooded jacket sitting on snow in mountain area."", ""A man sitting near a tent in the snow and ice."", ""A man eats near a tent in the snow.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_505,1164131282.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1164131282.jpg,train,A gray dog beside a black and white dog running in green grass.,,"[""A gray dog beside a black and white dog running in green grass."", ""Two dogs run along a grassy field while one bites the other."", ""Two dogs, playing in a field, wrestling with each other"", ""Two dogs are wrestling in a grassy field."", ""Two dogs wrestle in a field.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_506,116450583.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/116450583.jpg,train,A man in an orange safety vest kneels on a train track while repairing a passenger train.,,"[""A man in an orange safety vest kneels on a train track while repairing a passenger train."", ""A man in a safety vest is kneeling down and working on a train."", ""A man in an orange vest works on fixing a train."", ""A man in an orange vest is working on a train."", ""A repairman is working on a train.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_507,116457850.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/116457850.jpg,train,"Four men working putting a tree into the ground, two are looking away, while the other two are shoveling the tree into the ground.",,"[""Four men working putting a tree into the ground, two are looking away, while the other two are shoveling the tree into the ground."", ""Two workers holding up the tree look around, while the other two work hard with their shovels."", ""Workers in yellow safety vests plant a tree in a city walkway."", ""Five construction workers dig a hole to plant a tree."", ""Four road workers planting a tree.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_508,1164765687.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1164765687.jpg,train,A man in a red shirt and glasses is bending down towards a small dog on a blanket with several stuffed animals.,,"[""A man in a red shirt and glasses is bending down towards a small dog on a blanket with several stuffed animals."", ""A man playing with his dog on the blanket on the floor."", ""A man in a red shirt is giving toys to a small dog."", ""A man playing with a black dog on a white blanket."", ""A man is playing tug-of-war with his dog.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_509,116482438.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/116482438.jpg,train,An elderly woman sits in a chair with a book and smiles at the pretty flowers in her room.,,"[""An elderly woman sits in a chair with a book and smiles at the pretty flowers in her room."", ""An elderly woman sitting in a rocking chair with a blanket and book in her lap."", ""An older lady is sitting on a flower chair reading a book."", ""Old lady sitting in a room full of flowers."", ""A grandmother sitting in her room.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_510,1165334998.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1165334998.jpg,train,"At a martial arts demonstration, a few men in white uniforms stand atop one another, doing stunts.",,"[""At a martial arts demonstration, a few men in white uniforms stand atop one another, doing stunts."", ""5 athletes wearing white tops and white bottoms are doing a routine for an audience."", ""A five-person acrobatics troop performs a routine while spectators look on."", ""What people in white uniforms are doing a martial arts demonstration."", ""A crow watches as five people with \""Yong In Univ.\"" outfits perform.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_511,116569042.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/116569042.jpg,val,Construction workers standing on top of a piece of machinery.,,"[""Construction workers standing on top of a piece of machinery."", ""Two Rubbish men standing on theyre truck loading trash."", ""A blurry picture of a man in a blue shirt and hard hat."", ""A man in a white hat stands on top of a truck."", ""Two people are on top of the bed of a truck.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_512,116569046.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/116569046.jpg,train,Two men in hard hats on the roof of a building that is under construction.,,"[""Two men in hard hats on the roof of a building that is under construction."", ""Two men on a construction site with a one way sign in the foreground"", ""Construction workers standing outside looking at wires above them."", ""Two people with hard hats on standing on a brick wall."", ""Two construction workers on a bridge""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_513,116626604.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/116626604.jpg,train,A boy in a blue shirt smiles as he sits with his red stuffed animal.,,"[""A boy in a blue shirt smiles as he sits with his red stuffed animal."", ""A child smiles while playing with his life-size elmo toy."", ""A happy young boy sits in a chair with a large Elmo doll."", ""A kid laughing as he is sitting next to a big Elmo."", ""A little boy sitting with a large Elmo doll.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_514,116664780.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/116664780.jpg,train,A young child in a striped sweatshirt brushes the hair of a younger child.,,"[""A young child in a striped sweatshirt brushes the hair of a younger child."", ""A small boy is brushing a baby's hair who has a blank facial expression."", ""A boy is combing a baby's hair with a brush."", ""A child is brushing an infant's hair."", ""Young boy brushing a baby's hair.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_515,1167144956.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1167144956.jpg,train,A young man demonstrating his prowess in the martial arts for his girlfriend as she sits on a concrete wall that is part of a general seating area.,,"[""A young man demonstrating his prowess in the martial arts for his girlfriend as she sits on a concrete wall that is part of a general seating area."", ""Young man showing off by performing a karate move for surprised girl."", ""A young man is performing gymnastics to impress a young woman."", ""Showing one how to do a jump withe being watched."", ""A man practicing karate moves in the air.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_516,116734115.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/116734115.jpg,train,Man in dimly lit kitten cutting on the counter next to stove,,"[""Man in dimly lit kitten cutting on the counter next to stove"", ""Man slices food next to a gas oven in a dimly lit kitchen."", ""A man fixes food in his dark kitchen."", ""A man is chopping beside a stove."", ""A man eating in a messy kitchen.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_517,1167662968.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1167662968.jpg,train,Closeup picture of a man with a nose ring and a brown shirt,,"[""Closeup picture of a man with a nose ring and a brown shirt"", ""A teenage boy has a silver ring protruding from his nose."", ""Young man with a nose ring and a hat."", ""A man in a red cap with a nose ring."", ""A guy with a nose piercing.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_518,1167669558.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1167669558.jpg,train,The man in the yellow t-shirt is pulling a large grin on his face.,,"[""The man in the yellow t-shirt is pulling a large grin on his face."", ""A man wearing a yellow shirt with a dramatic look on his face"", ""There is a man, wearing a yellow shirt, and grimacing."", ""This man is smiling very big at the camera."", ""A man in yellow grimaces.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_519,11678931.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/11678931.jpg,train,A boy with a brown shirt is holding onto a person with a white shirt around a spray of water.,,"[""A boy with a brown shirt is holding onto a person with a white shirt around a spray of water."", ""A group of young people are playing in a fountain of water."", ""Friends having fun playing in the water geyser."", ""Several people are playing in the fountains."", ""People playing in a street fountain.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_520,1167908324.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1167908324.jpg,test,A man standing in a bar with a neon beer sign hanging on the wall,,"[""A man standing in a bar with a neon beer sign hanging on the wall"", ""A man stands next to three video game machines and a beer sign."", ""A man stands next to a bank of computer gambling machines."", ""A man is standing by a group of video games in a bar."", ""A man stands next to three video machines.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_521,116862076.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/116862076.jpg,train,Woman with rolled up jeans throwing a frisbee on the beach.,,"[""Woman with rolled up jeans throwing a frisbee on the beach."", ""A woman is throwing a frisbee on the beach."", ""A woman on the beach throwing a frisbee."", ""A woman throwing a Frisbee on a beach."", ""A woman is throwing a frisbee on the beach.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_522,1169307342.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1169307342.jpg,train,A big brown dog plays with a smaller gray dog on the grass.,,"[""A big brown dog plays with a smaller gray dog on the grass."", ""The dark brown dog is playing with the light brown dog."", ""Two dogs running and playing rough in the grass."", ""Two brown dogs are running through the grass."", ""Two brown dogs run side by side.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_523,116976749.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/116976749.jpg,train,Metal worker in protective gear and welding face mask works on weld.,,"[""Metal worker in protective gear and welding face mask works on weld."", ""A person wearing something gray while fixing a yellow and gray wall."", ""A man with a blowtorch is doing repair work on a wall."", ""A guy wearing protective gear is welding a steel beam."", ""Man using a sander to remove rust of metal.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_524,1170586898.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1170586898.jpg,train,"Three men, each wearing a white shirt and orange shorts, build a sand castle while another man, wearing the same clothing, looks on.",,"[""Three men, each wearing a white shirt and orange shorts, build a sand castle while another man, wearing the same clothing, looks on."", ""Man in orange shorts builds a sand castle, combining multiple pictures into one resulting in four copies of him."", ""Several men dressed in white and red and building sand castles at the beach."", ""Men build castle-like sculptures out of dark sand by the shore."", ""Men building a sand castle in shallow water.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_525,1172514641.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1172514641.jpg,train,Two people are standing on the slopes of a mountain and they have a dog with them.,,"[""Two people are standing on the slopes of a mountain and they have a dog with them."", ""A man, his little son and their dog going for a walk in the mountains."", ""Two men and a white dog stand in a meadow near a steep hill."", ""Two men and a dog are standing among rolling green hills."", ""A father and son are enjoying wide open fields.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_526,117430422.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/117430422.jpg,train,A group of people walk on the sidewalk outside of an AMC movie theater.,,"[""A group of people walk on the sidewalk outside of an AMC movie theater."", ""A group of people walking on a street in front of an AMC building."", ""A man in a white shirt and another man in a green pant walking."", ""There are people walking on the sidewalk on a beautiful day."", ""Men and women walking down the sidewalk.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_527,117478651.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/117478651.jpg,train,Closeup of man with glasses blowing a bubble gum bubble in a dimly lit room with a faint ceiling light in the background.,,"[""Closeup of man with glasses blowing a bubble gum bubble in a dimly lit room with a faint ceiling light in the background."", ""A balding man with glasses is blowing a bubble gum bubble in a dimly lit room."", ""A man wearing glasses is blowing a bubble out of bubble gum in a house."", ""A white male wearing glasses is blowing a bubble in a house."", ""A man in glasses is blowing a bubble with bubble gum.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_528,1175268298.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1175268298.jpg,train,A young student receives fencing instruction from his kneeling teacher while a potential opponent and a woman gaze behind them.,,"[""A young student receives fencing instruction from his kneeling teacher while a potential opponent and a woman gaze behind them."", ""A young boy holds a sword and fence with a dummy holding a similar thin sword."", ""An adult shows a young child a fencing outfit which is set up on a tree."", ""Young boy fences with a dummy in a wooded setting while others pass by."", ""People enjoying the grand outdoors.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_529,1176580356.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1176580356.jpg,train,The brown and black dog is jumping up to catch a red ball.,,"[""The brown and black dog is jumping up to catch a red ball."", ""A brown and black dog is jumping to catch a red ball."", ""A brown and black dog jumps for a red ball."", ""Dog jumps to get orange ball on his head."", ""A big dog catches a ball on his nose""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_530,1177949654.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1177949654.jpg,train,"One black female and one white female plus three white males, all wearing forms of black, in front of a concrete stair structure with other people sitting on the stairs.",,"[""One black female and one white female plus three white males, all wearing forms of black, in front of a concrete stair structure with other people sitting on the stairs."", ""Several people are around the steps of a building performing many different activities while wearing white and black clothing."", ""A man and two women wearing all black act out a scene in front of a building with steps."", ""Four people in black pants stand in front of a museum."", ""A group of people wearing black stretch.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_531,1177994172.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1177994172.jpg,train,"Two blond boys, one in a camouflage shirt and the other in blue, are having a water fight.",,"[""Two blond boys, one in a camouflage shirt and the other in blue, are having a water fight."", ""Two children wearing jeans squirt water at each other."", ""Two young boys are squirting water at each other."", ""Two boys are squirting water guns at each other."", ""Two boys spraying each other with water""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_532,1178705300.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1178705300.jpg,train,A brown dog jumping into a pool after a bloe ball.,,"[""A brown dog jumping into a pool after a bloe ball."", ""A tan colored dog is jumping into an outdoor pool."", ""A tan colored dog leaps into the inground pool."", ""A dog in the air above the swimming pool."", ""A dog jumps into a backyard pool.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_533,117883760.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/117883760.jpg,train,"A Mac laptop, open, on top of a blue chair in a room with a group of people sitting in a semicircle around it.",,"[""A Mac laptop, open, on top of a blue chair in a room with a group of people sitting in a semicircle around it."", ""A group of people in business casual clothes sitting on blue chairs arranged in a circle around a laptop."", ""Group of people sitting in a circle, with a laptop in the middle"", ""People sitting in a circle with a book in the middle."", ""Group counseling session listening to computer.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_534,1179086155.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1179086155.jpg,train,"A man, a woman and a little girl stand on the beach by the water's edge dressed in formal attire suitable for a wedding.",,"[""A man, a woman and a little girl stand on the beach by the water's edge dressed in formal attire suitable for a wedding."", ""Couple, man and woman, with little girl all of them dressed in wedding apparel while standing along shoreline."", ""A man, woman and little girl standing on the beach in dress clothing."", ""Formal dressed man, woman and child standing on a beach."", ""Family on beach looking at the ocean after a wedding.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_535,117919518.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/117919518.jpg,train,A man leans against a rock pillar with his back to an ongoing parade decorated with white and pink balloon arch.,,"[""A man leans against a rock pillar with his back to an ongoing parade decorated with white and pink balloon arch."", ""A man in a blue t-shirt and blue jeans sitting on a fence in a crowded park"", ""Lots of people walking under a awning of pink and white balloons"", ""A man wearing a blue t-shirt and jeans is sitting on a fence."", ""People are outside walking.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_536,1179226886.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1179226886.jpg,train,Five girls and one boy are in their swimsuits all in the middle of jumping into the pool.,,"[""Five girls and one boy are in their swimsuits all in the middle of jumping into the pool."", ""A line of six children in bathing suits prepare to leap into a swimming pool."", ""Children standing poolside are preparing to jump into the water."", ""Six children, boys and girls, jumping into a swimming pool."", ""Six adolescent children are jumping into a pool together.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_537,117956563.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/117956563.jpg,train,"Restaurant workers smile as they take a break, gathered around a huge copper bowl in the kitchen.",,"[""Restaurant workers smile as they take a break, gathered around a huge copper bowl in the kitchen."", ""Two bakery employees wearing red aprons are preparing food."", ""A group of restaurant workers and a large copper bowl."", ""Three black men in aprons are working in a restaurant."", ""Three workers smiling in a restaurant setting.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_538,11808546.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/11808546.jpg,train,A little boy with a pacifier in his mouth stands in a park with a goose.,,"[""A little boy with a pacifier in his mouth stands in a park with a goose."", ""A little child with a red cap and a duck are in the grass."", ""A child looking at camera and bird in background"", ""The little boy is in the park near a duck."", ""A young boy was watching a goose.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_539,1181708011.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1181708011.jpg,test,A woman in a green tank top looking at a drill while a crowd looks on.,,"[""A woman in a green tank top looking at a drill while a crowd looks on."", ""A woman using a power drill in front of a group of people."", ""A woman uses a drill while another man takes her picture."", ""A woman, in a teal tank top, holding a power drill."", ""Spectators about to watch a woman use a drill.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_540,118187095.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/118187095.jpg,train,Twin toddlers dressed alike being pushed in plastic car strollers in a parade,,"[""Twin toddlers dressed alike being pushed in plastic car strollers in a parade"", ""Twin boys being pushed in small car shaped strollers in a parade"", ""Two kids being pushed in car shaped strollers in a parade."", ""Parents are pushing little children in red car carts."", ""Two children ride in toy cars.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_541,1182733666.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/1182733666.jpg,train,"Four men, one in a long blue robe, looking like they are doing laundry in a muddy pit in a 3rd world country.",,"[""Four men, one in a long blue robe, looking like they are doing laundry in a muddy pit in a 3rd world country."", ""One man in a blue shirt is operating a watering hose and another man in a brown shirt is moving tarps."", ""Four men use hoses to pour water while in an austere environment."", ""Men filling concrete basins with water and canvas like material."", ""Four men that appear to excavating old ruins.""]",Vishva007/Flickr-Dataset-1k,train
flickr1k_542,118309463.jpg,/workspace/Semana4/Proyecto/data/processed/flickr1k_hf/images/118309463.jpg,train,A small boy smiles as he stands with others wearing the same black hats.,,"[""A small boy smiles as he stands with others wearing the same black hats."", ""The boys are all wearing the same baseball hats."", ""Children sporting their Florida Dolphin caps."", ""A boys baseball team wear their uniforms."", ""Three boys wearing Florida Marlins hats.""]",Vishva007/Flickr-Dataset-1k,train
