caption_index,video_id,sport,caption_id,caption
2078,video1608,tennis,18,a pair of young people play a challenging game of ping pong
2079,video1608,tennis,19,men are playing table tennis in a room with spectators watching them
2080,video19,tennis,0,two men during a tenis match the commentator is speaking french
2081,video19,tennis,1,two men compete in a fast paced table tennis match
2082,video19,tennis,2,table tennis is being played by two men and finishes the ball
2083,video19,tennis,3,the player with red t-shirt smashes the ball well and wins a point
2084,video19,tennis,4,two ping pong players are in active competition against each other
2085,video19,tennis,5,the table tennis match of men s singles is going on
2086,video19,tennis,6,the player with black dress starts the serve then lost the set
2087,video19,tennis,7,a green dress man and red dress man playing badminton
2088,video19,tennis,8,in a ping pong stadium two men play a game
2089,video19,tennis,9,a two men are playing a table tennis game
2090,video19,tennis,10,a two men are playing a table tennis game
2091,video19,tennis,11,the computer is not giving me access to the video
2092,video19,tennis,12,two men play ping pong in a large stadium
2093,video19,tennis,13,a very skillful ping pong rally in a professional tournament match
2094,video19,tennis,14,two young men face off in an organized table tennis match
2095,video19,tennis,15,two ping pong players match off and the red player wins
2096,video19,tennis,16,professional game indoors of ping pong played by 2 men watched by a crowd
2097,video19,tennis,17,tennis table players hit a ball back and fourth on a green tennis table
2098,video19,tennis,18,a mens single table tennis is being shown and it is the semi-final match
2099,video19,tennis,19,ping pong players in red and green tshirt playing against each other
2100,video2379,tennis,0,two people playing table tennis game in front of the audience
2101,video2379,tennis,1,a heated table tennis match is underway containing multiple additional plays
2102,video2379,tennis,2,a man in red shirt is playing table tennis with his friend
2103,video2379,tennis,3,two men are playing against each other in an intense game of professional table tennis
2104,video2379,tennis,4,in the cort the table tennis players are played in very well the colour of the back ground is blue
2105,video2379,tennis,5,two men play a ping pong ball match while a male voice does commentary
2106,video2379,tennis,6,two people playing table tennis and someone was talking about the game
2107,video2379,tennis,7,one in blue and one in red play ping pong
2108,video2379,tennis,8,two men are hitting a small white ball back and forth over a small table using paddles
2109,video2379,tennis,9,two people are standing across at long table and throwing a small ball between them with paddles
2110,video2379,tennis,10,two professional table tennis players superbly competing against each other in a match at an indoor stadium
2111,video2379,tennis,11,two men are competing in a ping-pong match on a blue court
2112,video2379,tennis,12,a man in a blue shirt and a man in a red shirt are playing a competitive game of table tennis
2113,video2379,tennis,13,a red and blue color dress players playing game table tennis inside a stadium audience watching displaying on screen
2114,video2379,tennis,14,men in red and blue shirts playing a professional game of ping pong
2115,video2379,tennis,15,a pair of young men play a challenging game of ping pong
2116,video2379,tennis,16,a pair of young people play a challenging game of ping pong
2117,video2379,tennis,17,a man in a blue shirt and a man in red shirt playing tennis on a table
2118,video2379,tennis,18,two men playing in a table tennis tournament on a small table
2119,video2379,tennis,19,two men playing table tennis competitively on a blue table
2120,video2608,tennis,0,two men playing ping pong there is a crowd watching to the left
2121,video2608,tennis,1,two men dressed in red are playing ping-pong in slow motion
2122,video2608,tennis,2,the men in shorts hit the ball over the net with a paddle
2123,video2608,tennis,3,in the cort the shuttle single players are played in very well
2124,video2608,tennis,4,in the cort the table tennis players are played in very well the colour of the back ground is blue
2125,video2608,tennis,5,in the cort the table tennis players are played in very well the colour of the back ground is red
2126,video2608,tennis,6,slow motion of two male table tennis players competing
2127,video2608,tennis,7,a guy in a uniform is trying to win his pingpong competition
2128,video2608,tennis,8,two men play a match of table tennis indoors while spectators look on
2129,video2608,tennis,9,ping pong match between two people both in red shirts and shows the one guy running onto other side
2130,video2608,tennis,10,two men run around playing a game of table tennis as music plays
2131,video2608,tennis,11,a ping pong match between 2 men while a crowd is watching
2132,video2608,tennis,12,two players one in red t-shirt and other in red and black t-shirt are playing table tennis in a stadium
2133,video2608,tennis,13,the player in red shirt is hitting the ball so hard
2134,video2608,tennis,14,ping pong player shows his effort and struggle in returning the ball
2135,video2608,tennis,15,an extra ordinary table tennis match is being played by two young players
2136,video2608,tennis,16,a table tenis mens single match is played and the player beautifully service the opponent
2137,video2608,tennis,17,men s single table tennis is being played and the people are watching very curiously
2138,video2608,tennis,18,a very intense table tennis match being played in front of a crowed
2139,video2608,tennis,19,ping pong tournament in slow motion of a guy doing an incredible move to save the ball
2140,video2860,tennis,0,two players wearing black and white dress playing the tennis well in the tennis court
2141,video2860,tennis,1,a man playing tennis outside trades volleys with a competitor
2142,video2860,tennis,2,two men compete in a game of tennis by volleying balls across a net on a court
2143,video2860,tennis,3,two people are on a tennis court playing a round of tennis
2144,video2860,tennis,4,two men play a game of tennis on a partly cloudy day
2145,video2860,tennis,5,two men are training in a tennis match it is in the broad daylight
2146,video2860,tennis,6,two players are playing tennis the man is using both hands to hit the tennis ball
2147,video2860,tennis,7,the view pro tennis star alex slabinsky sees as he plays for a training video
2148,video2860,tennis,8,two men training in the game of tennis on a clear sunny day
2149,video2860,tennis,9,atp pro tennis player alex slabinsky is hitting back and forth with another player on a tennis court
2150,video2860,tennis,10,guy in cap hitting ball hard on a tennis court
2151,video2860,tennis,11,an outdoors tennis field with 2 men playing tennis viewed from the back of one of the men
2152,video2860,tennis,12,two people are playing tennis in a court on a cloudy afternoon
2153,video2860,tennis,13,a man trains for tennis returning volleys powerfully from the back of the court
2154,video2860,tennis,14,two men training in tennis together while playing it
2155,video2860,tennis,15,two men are playing tennis on a sunny day
2156,video2860,tennis,16,two men hit a tennis ball back and forth vigorously in an attempt to score a point
2157,video2860,tennis,17,the two players are volleying back and forth on an out door tennis court
2158,video2860,tennis,18,two men are playing tennis on a out door court one in white one in black
2159,video2860,tennis,19,some people are playing tennis outside on a court
2160,video3872,tennis,0,two men compete in a game of table tennis by vigorously volleying the ping pong ball over the net
2161,video3872,tennis,1,players are busy and actively involved in the game of table tennis
2162,video3872,tennis,2,a man is shown making a serve during a table tennis match
2163,video3872,tennis,3,two men engaged in a game of table tennis while a background voice explains some basic rules
2164,video3872,tennis,4,two men play in a ping pong competition while a large arena of people watch
2165,video3872,tennis,5,the table tennis match between the men s singles is going on while the audience is watching it
2166,video3872,tennis,6,the play ground in the teams play and watch fans vedio
2167,video3872,tennis,7,a player in red serves ball from underneath against opponent in black during indoor table tennis
2168,video3872,tennis,8,a man talks about how improving your serve in table tennis will improve other aspects of your game
2169,video3872,tennis,9,ping pong instructional video as two men are playing in a match
2170,video3872,tennis,10,a guy speaking about rotation of the ping pong ball
2171,video3872,tennis,11,man in red shirt is serving in the table tennis match
2172,video3872,tennis,12,person in red shirt is playing ping pong with other person
2173,video3872,tennis,13,a red and black color dress players playing game table tennis inside a stadium audience watching displaying on screen
2174,video3872,tennis,14,professional ping pong game and educating on ping pong
2175,video3872,tennis,15,a man serving a ping pong ball in slow motion
2176,video3872,tennis,16,improving you serve in table tennis will also help your receiving get better
2177,video3872,tennis,17,two players are playing table tennis in a court
2178,video3872,tennis,18,a couple of men are playing ping pong on a place
2179,video3872,tennis,19,some people are playing ping pong on a court
2180,video4221,tennis,0,two men are playing pingpong in a refered competision the man in red won the point
2181,video4221,tennis,1,a red tshirt boy is playing table tennis
2182,video4221,tennis,2,there is a red tshirt man playing table tennis in a court
2183,video4221,tennis,3,two ment compete in a table tennis match and one man uses his foot
2184,video4221,tennis,4,at a professional ping-pong match a player in red wins a point against his opponent in black by making a shot with his foot
2185,video4221,tennis,5,in the cort the table tennis players are played in very well
2186,video4221,tennis,6,chineese ping pong championship
2187,video4221,tennis,7,two men playing ping pong professionally and aggressive
2188,video4221,tennis,8,two ping pong players are smacking the ball back and forth and then the red player pulls a trick and wins the game
2189,video4221,tennis,9,a ping pong match between a red team and a black team with a referee blowing whistle
2190,video4221,tennis,10,two men are playing ping pong as the man in red scores
2191,video4221,tennis,11,two men are playing ping pong one player uses his foot in place of the paddle
2192,video4221,tennis,12,two men play ping pong in a stadium in front of lots of people
2193,video4221,tennis,13,player raising his hand after hitting tt ball with leg
2194,video4221,tennis,14,a red and black dress color wearing t shirt players playing table tennis game running in stadium audience watching displaying on screen
2195,video4221,tennis,15,a red and blue dress color wearing t shirt players playing table tennis game running in stadium audience watching displaying on screen
2196,video4221,tennis,16,a pair of young people play a challenging game of ping pong
2197,video4221,tennis,17,a pair of young people play a challenging game of ping pong
2198,video4221,tennis,18,two men in red and black are playing table tennis together
2199,video4221,tennis,19,two players are playing table tennis in the indoor stadium
2200,video4273,tennis,0,two people with blue shirts are practising game of tennis
2201,video4273,tennis,1,a blue jacket man hitting a tennis ball hard
2202,video4273,tennis,2,there is a tennis player hitting hard on the ball
2203,video4273,tennis,3,there is someone smashing tennis ball in a indoor court
2204,video4273,tennis,4,two players are playing long tennis one plyer hits the ball with his racket
2205,video4273,tennis,5,a man in a blue shirt and white pants lunges for the ball during a tennis match
2206,video4273,tennis,6,a guy with blue shirt is running trying to hit the ball with his racket
2207,video4273,tennis,7,two men play tennis on a green court in slow motion
2208,video4273,tennis,8,man practicing tennis with his trainer in indoor stadium
2209,video4273,tennis,9,slow motion video of a man in a blue jacket playing tennis
2210,video4273,tennis,10,a sport highlight video shows two men demonstrating a tennis shot
2211,video4273,tennis,11,a man plays tennis on a tennis court against another man
2212,video4273,tennis,12,a boy with blue shirt and sandal pant plays badminton under the bright light
2213,video4273,tennis,13,a tennis court is being played on by people
2214,video4273,tennis,14,man running in slow motion to hit a tennis ball
2215,video4273,tennis,15,a player try to hit the ball out of stadium
2216,video4273,tennis,16,guy in blue t shirt and grey track pant is playing tennis
2217,video4273,tennis,17,a slow motion replay of a tennis match is being played
2218,video4273,tennis,18,a man hits a tennis ball on a lit up court at night in slow motion
2219,video4273,tennis,19,the man in the blue hoodie swings at the tennis ball as it comes toward him
2220,video4474,tennis,0,two men compete in a game of table tennis by vigorously volleying the ping pong ball over the net
2221,video4474,tennis,1,a red tshirt guy is playing table tennis
2222,video4474,tennis,2,a man in black is playing ping pong with a man in red
2223,video4474,tennis,3,two table tennis players one wearing black play an intense game of ping pong while onlookers watch
2224,video4474,tennis,4,a crowd cheers a professional ping pong-match the player in black wins a very long volley after his opponent in red overshoots with a shot
2225,video4474,tennis,5,table tennis players are playing tennis
2226,video4474,tennis,6,table tennise player with black and red shirt are playing
2227,video4474,tennis,7,fans cheer in the stands two men play ping pong in a competition
2228,video4474,tennis,8,tamble tennis match the play was very fast and the player in black won
2229,video4474,tennis,9,two players at a ping pong contest with people cheering after one of them wins
2230,video4474,tennis,10,a gray ping-pong table is supported by a curved base where a player wearing black-and-white serves the ball and then wins the point
2231,video4474,tennis,11,a red dress player and black dress player playing match
2232,video4474,tennis,12,two men are playing table tennis in front of an enthusiastic crowd
2233,video4474,tennis,13,a game of table tennis is being played between two men
2234,video4474,tennis,14,a couple of men having a ping pong match in front of a large crowd
2235,video4474,tennis,15,two men play a game of table tennis against one another while music plays
2236,video4474,tennis,16,two boys on wearing red t-shirt and other black are playing table tennis
2237,video4474,tennis,17,a very competitive ping pong game is being played
2238,video4474,tennis,18,crowd cheering the two skilled ping-pong players
2239,video4474,tennis,19,two players are playing ping pong and celebrating the point
2240,video4769,tennis,0,the men wearing the black shorts hits the ball over the net with a paddle
2241,video4769,tennis,1,the men wearing the shorts hit the ball over net with a paddle
2242,video4769,tennis,2,two tennis players from china are playing an a proffesional ping pong match the commentator is american
2243,video4769,tennis,3,tow table tennis players are playing table tennis
2244,video4769,tennis,4,a person in a purple shirt is playing ping pong against a person in a red shirt
2245,video4769,tennis,5,a two persons are playing table tennis in the playing court
2246,video4769,tennis,6,in a tv sports channel table tennis match is being shown the match is between red shirt player vs
2247,video4769,tennis,7,two men play a very competitive match of professional ping pong
2248,video4769,tennis,8,two ping pong players are hitting the ball back and forth
2249,video4769,tennis,9,two players playing table tennis
2250,video4769,tennis,10,an amazing rally of deft moves and superb hitting by the players in a table tennis match in an indoor stadium
2251,video4769,tennis,11,a man in a red shirt and a man in a blue shirt play ping pong competitively
2252,video4769,tennis,12,a game of table tennis is being played between two men
2253,video4769,tennis,13,two men playing a ping pong match while a crowd is cheering them on
2254,video4769,tennis,14,table tennis players hit a ball back and forth on a blue tennis table
2255,video4769,tennis,15,two players are playing table tennis match
2256,video4769,tennis,16,two men playing ping-pong professionally one wearing black the other wearing red the player in the black steps very far back from the table
2257,video4769,tennis,17,two people are playing intense professional table tennis together
2258,video4769,tennis,18,some people are playing badminton on a red court
2259,video4769,tennis,19,some people are playing ping pong on a court
2260,video5144,tennis,0,a man is talking about how to measure swing rate
2261,video5144,tennis,1,the swing rate of a tennis racket is measured by a bald man in a blue shirt
2262,video5144,tennis,2,swing rate is a measure of how heavy a racket will feel when swung
2263,video5144,tennis,3,a man is returning a tennis ball that was hit towards him in a slow motion speed
2264,video5144,tennis,4,the man wearing a purple shirt hits the ball over the net
2265,video5144,tennis,5,person playing tennis and someone was explaining how to play it
2266,video5144,tennis,6,in the tennis practice the blue shirt player is swinging the rocket gently on left and right side
2267,video5144,tennis,7,a bald man in a purple shirt plays tennis while someone talks about swing weight
2268,video5144,tennis,8,a bald man wearing blue tshirt returning a tennis shot
2269,video5144,tennis,9,a lawn tennis professional explains with some strokes what he means by swing-way in terms of weight of the racket
2270,video5144,tennis,10,tennis coach giving a demonstration of a tennis shot for his students
2271,video5144,tennis,11,a tennis player swings a racket and hits a tennis ball in slow motion
2272,video5144,tennis,12,a man in a blue shirt hitting a tennice ball in slow motion
2273,video5144,tennis,13,a man holds a tennis racket and swings it to hit balls
2274,video5144,tennis,14,man in blue shirt is hitting the ball with his racket
2275,video5144,tennis,15,a man talks about the science of a tennis racket
2276,video5144,tennis,16,a blue and green color dress speaking players playing game tennis inside a stadium displaying on screen
2277,video5144,tennis,17,a bald man demonstrates how to play a game of tennis
2278,video5144,tennis,18,a person is playing the tennis and a person describes about the tennis racket quality and its size and comfortness etc
2279,video5144,tennis,19,some people are playing tennis outside on a court
2280,video5154,tennis,0,two on each side of this tennis match and both sides doing very well
2281,video5154,tennis,1,two teams in men s doubles tennis competing to win a match
2282,video5154,tennis,2,all persons are playing badmintion game in a ground
2283,video5154,tennis,3,two players in black oppose two players in blue separated by a white net on a green court with white lines
2284,video5154,tennis,4,four people of two sports teams are playing tennis
2285,video5154,tennis,5,chinese people are playing doubles badminton and the blue team appears to be winning
2286,video5154,tennis,6,four players were playing a tennis on the stadium
2287,video5154,tennis,7,four people are hitting a shuttlecock back and forth over a net an audience in watching
2288,video5154,tennis,8,two teams of men play a badmitton match in a large stadium
2289,video5154,tennis,9,teams of doubles play tennis one team in blue and the other in black
2290,video5154,tennis,10,teams of two men each play tennis against each other in a professional tournament
2291,video5154,tennis,11,a badminton doubles match between chinese and vietnamese players
2292,video5154,tennis,12,a point in a doubles badminton match is played
2293,video5154,tennis,13,two doubles teams competing in a badminton match sponsored by yonex a japanese manufacturer of sporting goods
2294,video5154,tennis,14,group of four players are playing a badminton match in a gym
2295,video5154,tennis,15,shuttle bat tournament doubles played enthusiastically by both team
2296,video5154,tennis,16,a group of athletes play an exciting game of tennis
2297,video5154,tennis,17,a group of young people play a tough game of badminton
2298,video5154,tennis,18,two men are playing against two other men in a game of badminton in a professional court with spectators
2299,video5154,tennis,19,some people in some blue shirts are playing a game
2300,video522,tennis,0,a young man playing tennis with a person
2301,video522,tennis,1,two people are playing tennis together in a competitive manner
2302,video522,tennis,2,two men were playing tennis on the stadium
2303,video522,tennis,3,kid in slow motion hitting a tennis ball and hitting it again over the net
2304,video522,tennis,4,two men playing tennis in slow motion
2305,video522,tennis,5,a two men are playing a tennis game
2306,video522,tennis,6,a man in a blue sweater and man in a brown sweater play in door tennis
2307,video522,tennis,7,two men are playing indoor tennis when one them make a mistake
2308,video522,tennis,8,a man hitting a tennis ball with the wrong end of the racket
2309,video522,tennis,9,two men play tennis in a dome in slow motion
2310,video522,tennis,10,two men are playing tennis at a court in the evening
2311,video522,tennis,11,slow motion video captured of man tipping tennis ball
2312,video522,tennis,12,a tennis player who is in blue shirt hit a tennis ball reliable approach shot to his opposite player but he couldn t catch take it
2313,video522,tennis,13,a man in blue hits a ball to a man in red who hits it back with the end of the handle of a tennis racket
2314,video522,tennis,14,two players are playing table tennis in the indoor stadium
2315,video522,tennis,15,slow motion video of tennis play between two men
2316,video522,tennis,16,a player hit the ball coming from opponent in a tennis match
2317,video522,tennis,17,a man in a red sweater plays tennis with a friend
2318,video522,tennis,18,two people are playing an intense game of tennis
2319,video522,tennis,19,two men are playing tennis on a court at night
2320,video5368,tennis,0,there are two ladies playing foot ball and one missed the ball
2321,video5368,tennis,1,there is a woman in violet dressing playing badminton
2322,video5368,tennis,2,two women are playing a terrific rally of shuttle badminton
2323,video5368,tennis,3,two players are playing tennis
2324,video5368,tennis,4,two tennins players are competing in a tennis match one player makes an unbelievable play
2325,video5368,tennis,5,wearing purple plays against a woman wearing blue and black during a rally where both players end up at the net
2326,video5368,tennis,6,two tennis players are hitting the ball back and forth then one of them scores on the other
2327,video5368,tennis,7,two people playing an intense game of tennis
2328,video5368,tennis,8,two women playing playing a shuttle cock game
2329,video5368,tennis,9,two women are playing against each other in a game of badminton
2330,video5368,tennis,10,two women play tennis on an inside tennis court
2331,video5368,tennis,11,a couple of people playing a game of tennis at night on a tennis court
2332,video5368,tennis,12,people play an exciting game of badminton against one another as music plays in the background
2333,video5368,tennis,13,breathtaking mini-tennis match between two ladies
2334,video5368,tennis,14,two players are playing badminton on the court
2335,video5368,tennis,15,two women are playing badminton in the gym
2336,video5368,tennis,16,two woman playing professional tennis match
2337,video5368,tennis,17,two women playing in an intense tennis match
2338,video5368,tennis,18,a couple guys are competing in the badminton sport
2339,video5368,tennis,19,some people are playing badminton on a court
2340,video5845,tennis,0,there are two males playing a singles tennis match against each other
2341,video5845,tennis,1,two men compete in a game of tennis by volleying balls across a net on a court
2342,video5845,tennis,2,a red tshirt man is playing tennis with a man
2343,video5845,tennis,3,it was match where the two players tennis and all the peoples are cheering them up
2344,video5845,tennis,4,a man in orange serves a tennis ball on an all blue court
2345,video5845,tennis,5,man serves the ball in men s singles of tennis
2346,video5845,tennis,6,a man is hitting a ball in the bat
2347,video5845,tennis,7,footage of a tennis match between two men with no narration
2348,video5845,tennis,8,the men play tennis on a blue court as the audience watches
2349,video5845,tennis,9,a tennis match between mexico and someone else and then one of the teams loses
2350,video5845,tennis,10,two male tennis players competing against each other on a blue court
2351,video5845,tennis,11,a singles tennis match in mexico between 2 men
2352,video5845,tennis,12,a two men are playing a table tennis game
2353,video5845,tennis,13,two men playing tennis on a blue court one man is from mexico
2354,video5845,tennis,14,a man in an orange shirt is serving a tennis ball to the player on the other side of the net
2355,video5845,tennis,15,a game of badminton is played between two men
2356,video5845,tennis,16,professional tennis players in orange shirts stand on a blue layout
2357,video5845,tennis,17,presentation of some great shots in a tennis match on hard surface
2358,video5845,tennis,18,tennis player in red and orange shirt playing against each other in a match
2359,video5845,tennis,19,some people on a blue court are playing tennis
2360,video5863,tennis,0,there is a tennis player broken his bat emotionally
2361,video5863,tennis,1,there is a tennis player hitting his bat on a seat
2362,video5863,tennis,2,an audience watches a man in a blue shirt and black shorts who had been playing tennis sit down in a chair
2363,video5863,tennis,3,an angry tennis player hits the chair with his raquet and sits down
2364,video5863,tennis,4,the tennis player bangs the bat against the kit bag in frustration
2365,video5863,tennis,5,during a tennis match when a young tennis player hits his racket at the players bench and items fly up at his face before he takes a seat
2366,video5863,tennis,6,tennis player is having a rage fit and smashes the racket into a bench
2367,video5863,tennis,7,a man angrily smashes his tennis racket against an object
2368,video5863,tennis,8,a player in blue t shirt is hitting his chair with his racket on an us open match
2369,video5863,tennis,9,a tennis player slams his tennis racket against a bench in frustration
2370,video5863,tennis,10,play ground after playing player takes rest and wipes his sweat
2371,video5863,tennis,11,a large audience looks on as a tennis player sits down for a break from match
2372,video5863,tennis,12,a man is swinging a tennis racket in frustration
2373,video5863,tennis,13,a man in a blue shirt sitting down in front of a very large crowd
2374,video5863,tennis,14,a badminton player angrily hit his rackets on as he sat down
2375,video5863,tennis,15,a blue color dress wearing cloth man holding tennis bat sitting on chair audience watching displaying on screen
2376,video5863,tennis,16,tennis player gets angry and smashes raquet against bench
2377,video5863,tennis,17,a tennis player smashes his racket on a bench before sitting down
2378,video5863,tennis,18,a man in a purple shirt hits his tennis racket against a bench and then sits on the bench
2379,video5863,tennis,19,an audience is watching a man in a chair
2380,video5939,tennis,0,two young men playing table tennis while audience watching them
2381,video5939,tennis,1,trick shots seem to make up the entirety of this ping pong match
2382,video5939,tennis,2,a red jersey man is playing table tennis in a court
2383,video5939,tennis,3,two professional athletes play table tennis at a high level
2384,video5939,tennis,4,two players are playing the table tennis and the game is replayed
2385,video5939,tennis,5,the men s table tennis match rally is going on between players
2386,video5939,tennis,6,a slow motion replay of an exciting point between two table tennis players
2387,video5939,tennis,7,a ping pong ball is served in a strange way but backfires for the server
2388,video5939,tennis,8,a two men are playing a table tennis game
2389,video5939,tennis,9,a two men are playing a table tennis game
2390,video5939,tennis,10,two men play a ping pong match in a stadium in front of a large crowd
2391,video5939,tennis,11,two men play a ping pong match in a stadium
2392,video5939,tennis,12,a table tennis player in black serves under arm but is scored on by opponent in purple
2393,video5939,tennis,13,two asian men play table tennis in a tournament
2394,video5939,tennis,14,two men play a game of table tennis against one another
2395,video5939,tennis,15,professional ping pong match between two men while a reporter talks about the game
2396,video5939,tennis,16,two men are playing table tennis in in the gym
2397,video5939,tennis,17,a pair of young asian men play a game of ping pong
2398,video5939,tennis,18,a table tennis match with one competitor starting the match with a trick shot
2399,video5939,tennis,19,ping pong players in red and blue tshirt playing against each other
2400,video6156,tennis,0,there are some tennis players practicing in a court
2401,video6156,tennis,1,two teams are playing doubles tennis one side has blue shirts and one has red
2402,video6156,tennis,2,men s double of tennis is taking place in the court
2403,video6156,tennis,3,two men in blue face off against two men in red in a doubles tennis match
2404,video6156,tennis,4,the men wearing shorts and hats hit the ball over the net
2405,video6156,tennis,5,the men s doubles tennis match rally is going on while the audience is enjoying it
2406,video6156,tennis,6,a team in blue and red playing while peoples watching it
2407,video6156,tennis,7,a small group watches from tiered benches a men s-doubles tennis match played on a green court enclosed in a black chain-link fence
2408,video6156,tennis,8,two guys in red shirts play doubles tennis against two men in red shirts
2409,video6156,tennis,9,a two on two match has team in blue scoring an easy point against opposing red team
2410,video6156,tennis,10,there are several men playing tennis while a crowd watches
2411,video6156,tennis,11,active play during a doubles tennis match between men
2412,video6156,tennis,12,two teams having two player each one is red t-shirt and other in blue are playing lawn tennis
2413,video6156,tennis,13,a blue and red color dress wearing clothes playing game table tennis audience watching clapping hands displaying on screen
2414,video6156,tennis,14,four people play tennis there is a team wearing red shirts and the other wearing blue shirts
2415,video6156,tennis,15,tennis match between two guys wearing green shirts and two wearing red shirts
2416,video6156,tennis,16,two players wearing blue shirt playing tennis with two players wearing pink shirt
2417,video6156,tennis,17,men s doubble tennis match is being conducted and the match is going smoothly and the audience were thrilled to watch the
2418,video6156,tennis,18,a doubles tennis match where one team wears blue shirts and the other team wears red shirts
2419,video6156,tennis,19,players hit the balls coming from opponents in a tennis match
2420,video6187,tennis,0,two young men are playing a very competitive game of table tennis
2421,video6187,tennis,1,two men compete in a game of table tennis by vigorously volleying the ping pong ball over the net
2422,video6187,tennis,2,table tennies court playing two players well
2423,video6187,tennis,3,two boys playing ping pong one is wearing a blue shirt and the other is wearing a red shirt
2424,video6187,tennis,4,a green tshirt man is playing table tennis
2425,video6187,tennis,5,ping pong match is played between a man in a blue shirt and a man in a red shirt
2426,video6187,tennis,6,two men play table tennis and the one in blue wins
2427,video6187,tennis,7,a two men are playing a table tennis game
2428,video6187,tennis,8,two players playing table tennis match in a competition
2429,video6187,tennis,9,two men volley a ping pong ball back and forth at a tournament
2430,video6187,tennis,10,two players play table tennis in an indoor arena before an audience
2431,video6187,tennis,11,pro players in a ping pong tournament game
2432,video6187,tennis,12,two players are in the gym and playing table tennis
2433,video6187,tennis,13,two boys playing ping pong in a competition with music
2434,video6187,tennis,14,a man in blue tshirt playing very wellboth player playing good
2435,video6187,tennis,15,a man in blue and a man in red playing professional ping pong against each other
2436,video6187,tennis,16,there is video of two players in a professional ping pong tournament with a slow motion replay
2437,video6187,tennis,17,a person looking at the camera and talking
2438,video6187,tennis,18,two boys are playing an intense game of ping pong
2439,video6187,tennis,19,some people are playing ping pong on a court
2440,video671,tennis,0,two persons are playing table tennis game
2441,video671,tennis,1,there is a man in red is playing with a man
2442,video671,tennis,2,two people playing table tennis concentrating well
2443,video671,tennis,3,a match of ping pong is being played in a gym
2444,video671,tennis,4,two professional ping pong players are playing to win
2445,video671,tennis,5,two tennis players playing ping pong on a red floor show off their masterful skills
2446,video671,tennis,6,the men hits the ball over the net with a pedal
2447,video671,tennis,7,a professional ping pong match is under way both players are even
2448,video671,tennis,8,two men in a ping pong match on a red floored court
2449,video671,tennis,9,three rectangles of blue light are placed under a blue ping-pong table as players use gentle and hard strokes to hit the ball
2450,video671,tennis,10,two people playing table tennis and people were cheering
2451,video671,tennis,11,two ping pong players duel in a competition
2452,video671,tennis,12,ping pong match and very exciting to watch these two guys
2453,video671,tennis,13,two people are engaged in an intense table tennis match in front of a crowd of spectators in a large arena
2454,video671,tennis,14,two table tennis player playing a very serious game without giving any chance to each other
2455,video671,tennis,15,on a court two male table tennis players are engaged in a game and there is a male voice over
2456,video671,tennis,16,two men play ping pong in front of a crowd of people
2457,video671,tennis,17,two men are playing against each other while a crowd watch
2458,video671,tennis,18,two table tennis athletes performing a great volley
2459,video671,tennis,19,a man in a red shirt is up against a man in a white shirt in a ping pong tournament with an asian announcer talking in the background
2460,video6867,tennis,0,a long blonde hair girl is on a tennis court in one shot she pulls up her skirt and shows her panties
2461,video6867,tennis,1,a blonde tennis player pulls her skirt up in an intermission
2462,video6867,tennis,2,there is a woman in white is showing ass
2463,video6867,tennis,3,there is a woman with brown hair showing her ass
2464,video6867,tennis,4,female tennis players wander around the court preparing for the next round
2465,video6867,tennis,5,a girl with white jersey and another one with blue jersey are playing tennis
2466,video6867,tennis,6,two women are playing tennis and then one woman lifts her skirt to show off a very nice butt
2467,video6867,tennis,7,the women in the the short skirts play tennis as the people watch
2468,video6867,tennis,8,two women are prepared to play a game of tennis on the court outdoors
2469,video6867,tennis,9,sharapova takes ball and her red panty is visible on the camera
2470,video6867,tennis,10,sharapova pics the ball from her skirt and she in blue sleeveless starts to serve
2471,video6867,tennis,11,blonde girl in tennis outfit lifts up her skirt showing orange underwear
2472,video6867,tennis,12,the shuttle player in blue t - shirt is rounding the court
2473,video6867,tennis,13,professional athletes are playing tennis in different matches
2474,video6867,tennis,14,blonde woman is walking and playing tennis match
2475,video6867,tennis,15,lady in a white dress being caught by the camera wearing red panties
2476,video6867,tennis,16,the tennis ball is taken from the low skirt and the tension mounts with the opponent
2477,video6867,tennis,17,a girl with long blond hair playing tennis and taking a ball out of her shorts
2478,video6867,tennis,18,an attractive tennis player with blond hair taking a tennis ball from her backside showing the undergarments
2479,video6867,tennis,19,a female tennis player with long blond hair showed every one her red undies
2480,video6973,tennis,0,two men compete in a game of table tennis by vigorously volleying the ping pong ball over the net
2481,video6973,tennis,1,two people watching table tennis match in the indoor stadium
2482,video6973,tennis,2,two persons are playing table tennis game on the stadium
2483,video6973,tennis,3,two men are playing table tennis in a room full of people
2484,video6973,tennis,4,a game of table tennis between two asian opponents is won when one hits the ball completely over the opponents head
2485,video6973,tennis,5,the table tennis player in black jumps with joy after winning the game
2486,video6973,tennis,6,table tennise player with blue and red shirt are playing
2487,video6973,tennis,7,the table tennis match rally of men s singles is seen
2488,video6973,tennis,8,a ping-pong player wins a point runs away from the blue table jumps with knees high runs to gym mats
2489,video6973,tennis,9,a televised ping pong championship is won by the guy in the black shirt
2490,video6973,tennis,10,two men play ping pong in a stadium with people watching
2491,video6973,tennis,11,a man plays table tennis with another man at a tournament
2492,video6973,tennis,12,a table tennis match between two chinese players and the winner celebrating the victory
2493,video6973,tennis,13,two asian men playing ping pong in a tournament as the man in the blue shirt won
